"owner_id","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","owner_ager","account_age","min_balance","max_balance","gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","amount","duration","payments","status","type"
203,"monthly issuance",3026.42222222222,2966.85,4.66666666666667,38,7,500,23878.8,"Male",1962,"Tachov","west Bohemia",51313,59.2,8930,3.52,4.2,108,1328,1452,0.68,3.86,124,1390,0.0270886519985189,0,0,0,0,""
205,"monthly issuance",13821.775,12122.1857142857,4.5625,58,5,500,59837.7,"Female",1942,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,""
206,"monthly issuance",20004.3,14545.84,3.83333333333333,37,4,1000,67012.8,"Female",1963,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,0,0,0,0,""
207,"monthly issuance",6132.24285714286,4927.26666666667,3.42857142857143,68,4,500,33191.9,"Male",1932,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
208,"monthly issuance",24082.7170731707,24349.7846153846,5.73170731707317,60,7,700,78888.7,"Female",1940,"Rakovnik","central Bohemia",53921,41.3,8598,2.77,3.26,123,1597,1875,0.49,3.015,278,1736,0.0321952486044398,0,0,0,0,""
210,"monthly issuance",16235.1428571429,14271.7666666667,4.28571428571429,61,7,500,57865.3,"Male",1939,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,104808,12,8734,1,""
219,"weekly issuance",26252.7027027027,25995.9388888889,5.27027027027027,36,7,-2335.4,82592.4,"Female",1964,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
221,"monthly issuance",11582.6285714286,7257.84,3.42857142857143,23,4,200,52500.8,"Female",1977,"Tabor","south Bohemia",103347,67,9104,1.51,2.07,123,2299,2354,0.56,1.79,55,2326.5,0.0225115387964818,0,0,0,0,""
223,"monthly issuance",15821.4081081081,15670.72,6.13513513513514,48,7,200,54266.7,"Female",1952,"Hradec Kralove","east Bohemia",161854,76.3,9425,1.72,2.5,125,4085,3891,0.78,2.11,-194,3988,0.0246394899106602,0,0,0,0,""
224,"monthly issuance",20010.6636363636,19043.0666666667,3.63636363636364,45,4,600,72952,"Male",1955,"Vsetin","north Moravia",148545,53.5,8909,4.01,5.56,113,3460,3590,1.55,4.785,130,3525,0.0237301827728971,0,0,0,0,""
226,"weekly issuance",40350.7190476191,41633.375,6.11904761904762,58,7,700,134788.7,"Male",1942,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
227,"monthly issuance",4172.73695652174,4258.50243902439,4.54347826086957,74,7,200,26230,"Female",1926,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,0,0,0,0,""
228,"monthly issuance",21035.9066666667,20415.7674418605,5.68888888888889,44,7,700,82550.1,"Female",1956,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
230,"monthly issuance",19531.2863636364,19621.64,7.72727272727273,33,5,500,64866.2,"Female",1967,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
232,"monthly issuance",5833.1875,5864.34418604652,4.66666666666667,79,7,300,39283.8,"Female",1921,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
235,"monthly issuance",8208.48,3256.3,3.8,57,4,400,38893.9,"Female",1943,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,0,0,0,0,""
238,"monthly issuance",14387.2052631579,13788.0222222222,7.76315789473684,39,7,400,66396.9,"Female",1961,"Kladno","central Bohemia",149893,67.4,9753,4.64,5.05,109,5244,5892,0.41,4.845,648,5568,0.0371464978351224,0,0,0,0,"classic"
239,"monthly issuance",23277.4723404255,23816.9155555555,5.14893617021277,26,7,800,75298.8,"Female",1974,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
240,"monthly issuance",4292.22307692308,4176.30588235294,5,71,7,900,30570.1,"Female",1929,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,0,0,0,0,""
242,"monthly issuance",9757.07,7931.41428571429,4.36666666666667,39,6,900,75952,"Female",1961,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,0,0,0,0,"classic"
243,"monthly issuance",17679.2730769231,18711.7043478261,5.42307692307692,46,6,600,53245.2,"Male",1954,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,0,0,0,0,""
246,"monthly issuance",2766.375,2663.17142857143,3.25,30,4,600,18396.9,"Female",1970,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,0,0,0,0,""
248,"monthly issuance",6613.42380952381,5496.67777777778,5.19047619047619,31,5,1100,42634.7,"Female",1969,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,0,0,0,0,""
250,"monthly issuance",6583.36428571429,6578.82564102565,7.30952380952381,21,7,900,36471.1,"Female",1979,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
251,"monthly issuance",15351.91,14632.25,5.6,24,4,700,53281.3,"Female",1976,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
253,"monthly issuance",17496.03,15361.125,3.7,53,4,1000,56026.7,"Female",1947,"Rychnov nad Kneznou","east Bohemia",78955,59,9060,1.78,2.44,124,1655,1717,0.66,2.11,62,1686,0.0213539357862073,0,0,0,0,""
255,"weekly issuance",53351.8729166667,53002.4680851064,6.0625,49,7,200,123282.9,"Female",1951,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,0,0,0,0,"classic"
256,"monthly issuance",25219.2411764706,23623.45,5.11764705882353,37,5,1000,85656,"Female",1963,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
261,"monthly issuance",6375.784375,6246.82857142857,5.8125,63,6,500,36350.6,"Female",1937,"Louny","north Bohemia",85852,59.8,8965,7.08,8.23,104,2653,2822,1.15,7.655,169,2737.5,0.0318862693938406,0,0,0,0,""
262,"monthly issuance",11883.6083333333,11773.3047619048,4.875,55,5,800,48580.7,"Male",1945,"Vsetin","north Moravia",148545,53.5,8909,4.01,5.56,113,3460,3590,1.55,4.785,130,3525,0.0237301827728971,0,0,0,0,""
263,"monthly issuance",25470.6,31079.9111111111,4.45454545454545,38,4,405.8,120827,"Male",1962,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
264,"monthly issuance",18768.2625,18201.7571428571,5.375,22,5,500,68925.1,"Male",1978,"Plzen - sever","west Bohemia",72541,36.9,8594,1.62,2.01,112,1580,1525,0.39,1.815,-55,1552.5,0.0214016900787141,0,0,0,0,""
265,"monthly issuance",5227.42666666667,5388.35,4.75555555555556,67,7,400,31241.3,"Female",1933,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
266,"monthly issuance",18732.4666666667,17200,2.33333333333333,33,4,300,56091.6,"Female",1967,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
267,"monthly issuance",36942.9326086957,36675.6355555556,5.1304347826087,33,7,500,106491.7,"Male",1967,"Litomerice","north Bohemia",114006,62.3,9065,4.46,5.39,123,4147,4166,0.93,4.925,19,4156.5,0.0364586074417136,0,0,0,0,""
268,"monthly issuance",10263.5368421053,11206.6666666667,2.10526315789474,18,5,800,76631.1,"Female",1982,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,0,0,0,0,"junior"
270,"monthly issuance",7436.05476190476,6802.1076923077,6.47619047619048,53,7,1000,47046.4,"Male",1947,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
273,"monthly issuance",46960.8545454545,47786.6285714286,5.40909090909091,28,5,700,119199.9,"Female",1972,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,0,0,0,0,""
274,"monthly issuance",23140.0375,22971.1842105263,6.225,30,7,800,71047.9,"Female",1970,"Kolin","central Bohemia",95616,51.4,9307,3.85,4.43,118,2616,3040,0.58,4.14,424,2828,0.029576639892905,0,0,0,0,""
276,"monthly issuance",17951.1,18825.2888888889,5.27272727272727,43,4,600,66172.2,"Male",1957,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
278,"monthly issuance",3210.15238095238,2995.24705882353,4.61904761904762,28,5,900,21135.4,"Female",1972,"Domazlice","west Bohemia",58400,52.4,8620,1.1,1.25,100,1089,1117,0.15,1.175,28,1103,0.0188869863013699,0,0,0,0,""
282,"monthly issuance",5751.42142857143,6176.32972972973,4.92857142857143,62,7,500,29550,"Female",1938,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
284,"monthly issuance",3432.09230769231,3195.17142857143,5.64102564102564,26,7,1000,30632.8,"Male",1974,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,0,0,0,0,""
285,"monthly issuance",3816.66666666667,1875,1,46,4,900,21600,"Male",1954,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,0,0,0,0,""
287,"monthly issuance",2901.07647058824,2864.25517241379,5.17647058823529,20,6,900,19487.2,"Male",1980,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,0,0,0,0,""
288,"monthly issuance",3344.08780487805,3408.21111111111,4.70731707317073,38,7,500,21971.7,"Male",1962,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,0,0,0,0,""
289,"weekly issuance",42672.1565217391,42056.6666666667,8.23913043478261,42,7,300,178670.2,"Male",1958,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,0,0,0,0,""
293,"monthly issuance",21518.68,20533.3333333333,2.6,57,4,500,72332.7,"Male",1943,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,0,0,0,0,""
294,"weekly issuance",42622.0105263158,45152.0857142857,6.18421052631579,32,7,900,144811.1,"Male",1968,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,0,0,0,0,""
295,"monthly issuance",5190.77234042553,4374.07272727273,7.51063829787234,61,7,800,57748,"Male",1939,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
296,"monthly issuance",19330.6236842105,20022.7611111111,4.65789473684211,26,7,-890,121353.5,"Male",1974,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,0,0,0,0,""
300,"monthly issuance",27420.080952381,26953.11,4.47619047619048,43,5,700,74702.6,"Female",1957,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
303,"monthly issuance",11110.9888888889,8698,4.55555555555556,54,4,900,50696,"Male",1946,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
305,"monthly issuance",25188.9692307692,22951.0833333333,4.23076923076923,62,5,-1212.9,81559.8,"Male",1938,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,0,0,0,0,""
308,"monthly issuance",48384.35,6500,3,24,4,900,90268.7,"Female",1976,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,0,0,0,0,""
309,"monthly issuance",20200.11,17606.2631578947,4.3,31,5,1100,76527.2,"Female",1969,"Litomerice","north Bohemia",114006,62.3,9065,4.46,5.39,123,4147,4166,0.93,4.925,19,4156.5,0.0364586074417136,0,0,0,0,""
310,"monthly issuance",12838.5928571429,14554.1090909091,2.71428571428571,50,5,900,98638,"Male",1950,"Praha - zapad","central Bohemia",75637,36.5,9622,0.45,0.59,154,3475,3529,0.14,0.52,54,3502,0.046300091225194,0,0,0,0,""
312,"monthly issuance",6460.30512820513,6546.92571428572,5.79487179487179,76,7,600,37227.9,"Male",1924,"Benesov","central Bohemia",88884,46.7,8507,1.67,1.85,132,2159,2674,0.18,1.76,515,2416.5,0.027187120291616,0,0,0,0,""
313,"monthly issuance",9269.08,8748.92307692308,4.66666666666667,58,5,600,43691.1,"Female",1942,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
315,"monthly issuance",7232.96666666667,800,3,33,4,200,20899,"Male",1967,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,0,0,0,0,""
316,"monthly issuance",4680,2100,1,45,4,200,23400,"Male",1955,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,0,0,0,0,""
318,"monthly issuance",7097.08181818182,4878.025,4.45454545454545,57,4,900,41455.1,"Female",1943,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,0,0,0,0,""
319,"monthly issuance",6286.15,5614.6,3.16666666666667,71,4,600,28570.6,"Female",1929,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,0,0,0,0,""
321,"monthly issuance",54794.09375,54914.3483870968,5.90625,57,6,400,137653.3,"Female",1943,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,0,0,0,0,""
322,"monthly issuance",4697.63333333333,4759.225,4.14285714285714,67,5,500,26556.6,"Male",1933,"Louny","north Bohemia",85852,59.8,8965,7.08,8.23,104,2653,2822,1.15,7.655,169,2737.5,0.0318862693938406,0,0,0,0,""
324,"monthly issuance",19936.5625,25984.72,2.625,40,4,500,105278.6,"Male",1960,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
325,"monthly issuance",6111.34,3100,2.6,40,4,700,30443.6,"Male",1960,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,0,0,0,0,""
326,"monthly issuance",24988.4916666667,22586.6695652174,5,33,5,1100,83134.5,"Female",1967,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,0,0,0,0,""
328,"monthly issuance",7025.14,4564.6,2.8,82,4,400,31139,"Female",1918,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
329,"monthly issuance",16943.8333333333,8550,2.33333333333333,36,4,1100,50228.6,"Male",1964,"Praha - zapad","central Bohemia",75637,36.5,9622,0.45,0.59,154,3475,3529,0.14,0.52,54,3502,0.046300091225194,0,0,0,0,""
330,"issuance after transaction",14932.9119047619,14880.15,7.09523809523809,56,7,700,58036.8,"Female",1944,"Karlovy Vary","west Bohemia",122603,80,8991,1.39,2.01,128,5198,5273,0.62,1.7,75,5235.5,0.0427028702397168,0,0,0,0,""
331,"monthly issuance",21906.6756097561,21711.1692307692,5.53658536585366,58,7,300,68093.9,"Male",1942,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
332,"monthly issuance",3511.09166666667,2479.6,4.41666666666667,22,4,800,22668.4,"Male",1978,"Rokycany","west Bohemia",45714,55.6,8843,2.82,3.6,113,818,888,0.78,3.21,70,853,0.0186594916218226,0,0,0,0,""
334,"issuance after transaction",16869.9875,16540.3225806452,4.25,31,6,500,126135,"Male",1969,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,0,0,0,0,""
335,"monthly issuance",23354.8,17752.625,4.22222222222222,33,4,700,69818.3,"Female",1967,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
336,"monthly issuance",3013.51333333333,2848.35,5.48888888888889,36,7,400,24800.6,"Female",1964,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,0,0,0,0,""
338,"monthly issuance",13510.41875,13409.5173913043,6.60416666666667,49,7,300,50891.6,"Female",1951,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
339,"monthly issuance",10672.9333333333,3000,2.33333333333333,34,4,900,31930.4,"Male",1966,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
343,"monthly issuance",4426.75555555556,3841.1,2.66666666666667,81,4,800,28304.4,"Male",1919,"Chrudim","east Bohemia",105606,53,8254,2.79,3.76,97,2166,2325,0.97,3.275,159,2245.5,0.0212629964206579,0,0,0,0,""
345,"monthly issuance",22040.57,20809.6444444444,4.55,47,5,600,86905.8,"Male",1953,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,0,0,0,0,""
347,"monthly issuance",23714.5,24034.125,4.1,41,4,300,74623.2,"Male",1959,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,0,0,0,0,"classic"
349,"monthly issuance",4529.23846153846,4829.18823529412,5.53846153846154,73,7,600,27025,"Female",1927,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
350,"monthly issuance",5182.35454545455,5219.18823529412,5,75,5,900,30269.7,"Female",1925,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,0,0,0,0,""
351,"monthly issuance",18710.2941176471,18597.3875,6.32352941176471,27,6,300,62521.1,"Male",1973,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
352,"monthly issuance",25969.7090909091,28942.1777777778,5.54545454545455,60,7,300,89822.2,"Male",1940,"Breclav","south Moravia",124605,46,8772,4.69,4.98,126,2854,3158,0.29,4.835,304,3006,0.0241242325749368,123696,48,2577,1,""
360,"monthly issuance",5013.49090909091,4270.45,4.09090909090909,57,4,300,24521.6,"Male",1943,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,0,0,0,0,""
361,"monthly issuance",5926.7,564.6,4.75,23,4,200,22592.2,"Female",1977,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,0,0,0,0,""
364,"monthly issuance",45933.2,45091.3545454546,5.6,58,7,600,154088.3,"Female",1942,"Vsetin","north Moravia",148545,53.5,8909,4.01,5.56,113,3460,3590,1.55,4.785,130,3525,0.0237301827728971,0,0,0,0,""
365,"monthly issuance",6838.20697674419,6485.61025641026,5.3953488372093,70,7,400,43525.1,"Male",1930,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,0,0,0,0,""
367,"monthly issuance",2805.95625,2308.23636363636,3.3125,37,5,300,22147.7,"Female",1963,"Prostejov","south Moravia",110643,51.9,8441,3.45,4.48,115,1879,2252,1.03,3.965,373,2065.5,0.0186681489113636,0,0,0,0,""
369,"monthly issuance",6653.45,5165.6,3.625,70,4,6438,37845,"Female",1930,"Melnik","central Bohemia",94725,63.4,9920,2.26,2.87,130,4289,4846,0.61,2.565,557,4567.5,0.0482185273159145,0,0,0,0,""
373,"monthly issuance",6984.97674418604,7057.885,5.3953488372093,64,7,1000,34237,"Male",1936,"Jindrichuv Hradec","south Bohemia",93931,56.9,8427,1.12,1.54,107,1874,1913,0.42,1.33,39,1893.5,0.0201584141550713,0,0,0,0,""
375,"monthly issuance",3263.63636363636,1375,1,31,5,400,31800,"Female",1969,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,0,0,0,0,""
380,"monthly issuance",13607.6916666667,13692.88,4.66666666666667,27,4,500,55326.1,"Male",1973,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,0,0,0,0,""
381,"monthly issuance",3589.45,2563.6,3.16666666666667,23,4,700,18859.4,"Female",1977,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,0,0,0,0,""
387,"monthly issuance",6035.29347826087,5775.74285714286,5.15217391304348,73,7,800,43822.3,"Male",1927,"Sumperk","north Moravia",127369,51.2,8369,4.73,5.88,107,3736,2807,1.15,5.305,-929,3271.5,0.0256852138275405,0,0,0,0,""
388,"monthly issuance",6761.275,5974.792,5.17857142857143,50,6,200,42654.6,"Female",1950,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,0,0,0,0,""
391,"monthly issuance",5148,4856.28823529412,4.71052631578947,67,7,1100,36467.9,"Female",1933,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,0,0,0,0,""
