"gender","birth_year","name","region","no..of.inhabitants","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","no..of.commited.crimes..95","no..of.commited.crimes..96","diffUnemploymant","avgUnemploymant","diffCrimes","avgCrimes","ratioCrimes","frequency","avg_mensal_income","avg_mensal_expenses","avg_transaction_count","account_age","min_balance","max_balance","amount","duration","payments","status","type"
"Female",1982,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,"monthly issuance",15821.4081081081,15670.72,6.13513513513514,7,200,54266.7,NA,NA,NA,NA,"junior"
"Female",1923,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,"monthly issuance",20010.6636363636,19043.0666666667,3.63636363636364,4,600,72952,NA,NA,NA,NA,NA
"Female",1944,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,"weekly issuance",40350.7190476191,41633.375,6.11904761904762,7,700,134788.7,NA,NA,NA,NA,NA
"Female",1972,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,"monthly issuance",4172.73695652174,4258.50243902439,4.54347826086957,7,200,26230,NA,NA,NA,NA,NA
"Female",1970,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,"monthly issuance",21035.9066666667,20415.7674418605,5.68888888888889,7,700,82550.1,NA,NA,NA,NA,NA
"Male",1957,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",19531.2863636364,19621.64,7.72727272727273,5,500,64866.2,NA,NA,NA,NA,NA
"Female",1969,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,"monthly issuance",5833.1875,5864.34418604652,4.66666666666667,7,300,39283.8,NA,NA,NA,NA,NA
"Male",1974,"Praha - vychod","central Bohemia",92084,46.7,10124,0.56,0.54,141,3810,4316,-0.02,0.55,506,4063,0.0441227574822988,"monthly issuance",8208.48,3256.3,3.8,4,400,38893.9,NA,NA,NA,NA,NA
"Male",1962,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,"monthly issuance",14387.2052631579,13788.0222222222,7.76315789473684,7,400,66396.9,NA,NA,NA,NA,NA
"Male",1958,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",23277.4723404255,23816.9155555555,5.14893617021277,7,800,75298.8,NA,NA,NA,NA,NA
"Male",1959,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,"monthly issuance",4292.22307692308,4176.30588235294,5,7,900,30570.1,NA,NA,NA,NA,NA
"Male",1943,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,"monthly issuance",9757.07,7931.41428571429,4.36666666666667,6,900,75952,NA,NA,NA,NA,NA
"Male",1968,"Jihlava","south Moravia",109164,63.6,8757,3.38,3.95,96,2212,2471,0.57,3.665,259,2341.5,0.0214493789161262,"monthly issuance",17679.2730769231,18711.7043478261,5.42307692307692,6,600,53245.2,NA,NA,NA,NA,NA
"Female",1924,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,"monthly issuance",2766.375,2663.17142857143,3.25,4,600,18396.9,NA,NA,NA,NA,NA
"Female",1957,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",6613.42380952381,5496.67777777778,5.19047619047619,5,1100,42634.7,NA,NA,NA,NA,NA
"Male",1971,"Breclav","south Moravia",124605,46,8772,4.69,4.98,126,2854,3158,0.29,4.835,304,3006,0.0241242325749368,"monthly issuance",6583.36428571429,6578.82564102565,7.30952380952381,7,900,36471.1,NA,NA,NA,NA,NA
"Male",1946,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",15351.91,14632.25,5.6,4,700,53281.3,NA,NA,NA,NA,NA
"Male",1938,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,"monthly issuance",17496.03,15361.125,3.7,4,1000,56026.7,NA,NA,NA,NA,NA
"Female",1976,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"weekly issuance",53351.8729166667,53002.4680851064,6.0625,7,200,123282.9,NA,NA,NA,NA,NA
"Female",1969,"Litomerice","north Bohemia",114006,62.3,9065,4.46,5.39,123,4147,4166,0.93,4.925,19,4156.5,0.0364586074417136,"monthly issuance",25219.2411764706,23623.45,5.11764705882353,5,1000,85656,NA,NA,NA,NA,NA
"Male",1967,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",6375.784375,6246.82857142857,5.8125,6,500,36350.6,NA,NA,NA,NA,NA
"Male",1955,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,"monthly issuance",11883.6083333333,11773.3047619048,4.875,5,800,48580.7,NA,NA,NA,NA,NA
"Female",1957,"Zlin","south Moravia",197099,74.7,9624,1.6,2.31,145,4484,4265,0.71,1.955,-219,4374.5,0.0221944302101989,"monthly issuance",25470.6,31079.9111111111,4.45454545454545,4,405.8,120827,NA,NA,NA,NA,NA
"Female",1943,"Cesky Krumlov","south Bohemia",58796,51.9,9045,3.13,3.6,124,1845,1879,0.47,3.365,34,1862,0.0316688210082319,"monthly issuance",18768.2625,18201.7571428571,5.375,5,500,68925.1,NA,NA,NA,NA,NA
"Female",1929,"Prachatice","south Bohemia",51428,52.7,8402,3.13,3.98,120,999,1099,0.85,3.555,100,1049,0.0203974488605429,"monthly issuance",5227.42666666667,5388.35,4.75555555555556,7,400,31241.3,NA,NA,NA,NA,NA
"Female",1943,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",18732.4666666667,17200,2.33333333333333,4,300,56091.6,NA,NA,NA,NA,NA
"Male",1933,"Louny","north Bohemia",85852,59.8,8965,7.08,8.23,104,2653,2822,1.15,7.655,169,2737.5,0.0318862693938406,"monthly issuance",36942.9326086957,36675.6355555556,5.1304347826087,7,500,106491.7,NA,NA,NA,NA,NA
"Male",1960,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,"monthly issuance",10263.5368421053,11206.6666666667,2.10526315789474,5,800,76631.1,NA,NA,NA,NA,NA
"Female",1967,"Plzen - jih","west Bohemia",67298,43.8,8561,0.65,1.29,110,1029,1127,0.64,0.97,98,1078,0.0160183066361556,"monthly issuance",7436.05476190476,6802.1076923077,6.47619047619048,7,1000,47046.4,NA,NA,NA,NA,NA
"Female",1944,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,"monthly issuance",46960.8545454545,47786.6285714286,5.40909090909091,5,700,119199.9,NA,NA,NA,NA,NA
"Male",1942,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",23140.0375,22971.1842105263,6.225,7,800,71047.9,NA,NA,NA,NA,NA
"Male",1971,"Louny","north Bohemia",85852,59.8,8965,7.08,8.23,104,2653,2822,1.15,7.655,169,2737.5,0.0318862693938406,"monthly issuance",17951.1,18825.2888888889,5.27272727272727,4,600,66172.2,NA,NA,NA,NA,NA
"Female",1967,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",3210.15238095238,2995.24705882353,4.61904761904762,5,900,21135.4,NA,NA,NA,NA,NA
"Male",1977,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,"monthly issuance",5751.42142857143,6176.32972972973,4.92857142857143,7,500,29550,NA,NA,NA,NA,NA
"Female",1963,"Brno - mesto","south Moravia",387570,100,9897,1.6,1.96,140,18721,18696,0.36,1.78,-25,18708.5,0.0482712800268339,"monthly issuance",3432.09230769231,3195.17142857143,5.64102564102564,7,1000,30632.8,NA,NA,NA,NA,NA
"Male",1953,"Pelhrimov","south Bohemia",74062,61.4,8114,2.38,2.62,119,1003,1181,0.24,2.5,178,1092,0.0147444033377441,"monthly issuance",3816.66666666667,1875,1,4,900,21600,NA,NA,NA,NA,NA
"Female",1927,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,"monthly issuance",2901.07647058824,2864.25517241379,5.17647058823529,6,900,19487.2,NA,NA,NA,NA,NA
"Female",1925,"Klatovy","west Bohemia",88757,61.7,8554,2.47,2.68,113,1822,2218,0.21,2.575,396,2020,0.0227587683224985,"monthly issuance",3344.08780487805,3408.21111111111,4.70731707317073,7,500,21971.7,NA,NA,NA,NA,NA
"Male",1973,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"weekly issuance",42672.1565217391,42056.6666666667,8.23913043478261,7,300,178670.2,NA,NA,NA,NA,NA
"Female",1979,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",21518.68,20533.3333333333,2.6,4,500,72332.7,NA,NA,NA,NA,NA
"Female",1959,"Melnik","central Bohemia",94725,63.4,9920,2.26,2.87,130,4289,4846,0.61,2.565,557,4567.5,0.0482185273159145,"weekly issuance",42622.0105263158,45152.0857142857,6.18421052631579,7,900,144811.1,NA,NA,NA,NA,NA
"Male",1970,"Zdar nad Sazavou","south Moravia",125832,48.3,8512,3.51,4.12,102,2247,2103,0.61,3.815,-144,2175,0.0172849513637231,"monthly issuance",5190.77234042553,4374.07272727273,7.51063829787234,7,800,57748,NA,NA,NA,NA,NA
"Male",1943,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,"monthly issuance",19330.6236842105,20022.7611111111,4.65789473684211,7,-890,121353.5,NA,NA,NA,NA,NA
"Male",1930,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",27420.080952381,26953.11,4.47619047619048,5,700,74702.6,NA,NA,NA,NA,NA
"Female",1956,"Novy Jicin","north Moravia",161227,69.7,8678,5.93,5.57,102,4980,4595,-0.359999999999999,5.75,-385,4787.5,0.0296941579264019,"monthly issuance",11110.9888888889,8698,4.55555555555556,4,900,50696,NA,NA,NA,NA,NA
"Male",1932,"Chomutov","north Bohemia",125236,87.7,9675,6.43,7.68,100,5323,5190,1.25,7.055,-133,5256.5,0.0419727554377336,"monthly issuance",25188.9692307692,22951.0833333333,4.23076923076923,5,-1212.9,81559.8,NA,NA,NA,NA,NA
"Female",1969,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,"monthly issuance",48384.35,6500,3,4,900,90268.7,NA,NA,NA,NA,NA
"Female",1973,"Ceske Budejovice","south Bohemia",177686,74.8,10045,1.42,1.71,135,6604,6295,0.29,1.565,-309,6449.5,0.0362971759170672,"monthly issuance",20200.11,17606.2631578947,4.3,5,1100,76527.2,NA,NA,NA,NA,NA
"Male",1973,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,"monthly issuance",6460.30512820513,6546.92571428572,5.79487179487179,7,600,37227.9,NA,NA,NA,NA,NA
"Female",1977,"Opava","north Moravia",182027,56.4,8746,3.33,3.74,90,4355,4433,0.41,3.535,78,4394,0.0241392760414664,"monthly issuance",9269.08,8748.92307692308,4.66666666666667,5,600,43691.1,NA,NA,NA,NA,NA
"Male",1948,"Jicin","east Bohemia",77917,53.5,8390,2.28,2.89,132,2080,2122,0.61,2.585,42,2101,0.0269645905258159,"monthly issuance",7232.96666666667,800,3,4,200,20899,NA,NA,NA,NA,NA
"Male",1980,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,"monthly issuance",4680,2100,1,4,200,23400,NA,NA,NA,NA,NA
"Female",1950,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",7097.08181818182,4878.025,4.45454545454545,4,900,41455.1,NA,NA,NA,NA,NA
"Female",1974,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",6286.15,5614.6,3.16666666666667,4,600,28570.6,NA,NA,NA,NA,NA
"Female",1933,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",54794.09375,54914.3483870968,5.90625,6,400,137653.3,NA,NA,NA,NA,NA
"Female",1950,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",4697.63333333333,4759.225,4.14285714285714,5,500,26556.6,NA,NA,NA,NA,NA
"Male",1920,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",19936.5625,25984.72,2.625,4,500,105278.6,NA,NA,NA,NA,NA
"Male",1930,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,"monthly issuance",6111.34,3100,2.6,4,700,30443.6,NA,NA,NA,NA,NA
"Female",1925,"Trebic","south Moravia",117897,53.8,8814,4.76,5.74,107,2112,2059,0.98,5.25,-53,2085.5,0.0176891693596953,"monthly issuance",24988.4916666667,22586.6695652174,5,5,1100,83134.5,NA,NA,NA,NA,NA
"Male",1933,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",7025.14,4564.6,2.8,4,400,31139,NA,NA,NA,NA,NA
"Male",1943,"Beroun","central Bohemia",75232,41.7,8980,1.95,2.21,111,2824,2813,0.26,2.08,-11,2818.5,0.0374641110165887,"monthly issuance",16943.8333333333,8550,2.33333333333333,4,1100,50228.6,NA,NA,NA,NA,NA
"Female",1973,"Havlickuv Brod","east Bohemia",95907,59.1,8388,2.41,2.94,87,1658,1668,0.53,2.675,10,1663,0.0173397145151032,"issuance after transaction",14932.9119047619,14880.15,7.09523809523809,7,700,58036.8,NA,NA,NA,NA,NA
"Female",1934,"Znojmo","south Moravia",114200,43.7,8403,5.74,5.72,105,2157,2718,-0.0200000000000005,5.73,561,2437.5,0.0213441330998249,"monthly issuance",21906.6756097561,21711.1692307692,5.53658536585366,7,300,68093.9,NA,NA,NA,NA,NA
"Male",1977,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",3511.09166666667,2479.6,4.41666666666667,4,800,22668.4,NA,NA,NA,NA,NA
"Female",1978,"Jablonec n. Nisou","north Bohemia",88768,80.5,8867,1.02,1.21,130,3384,3620,0.19,1.115,236,3502,0.0394511535688536,"issuance after transaction",16869.9875,16540.3225806452,4.25,6,500,126135,NA,NA,NA,NA,NA
"Male",1925,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",23354.8,17752.625,4.22222222222222,4,700,69818.3,NA,NA,NA,NA,NA
"Male",1962,"Uherske Hradiste","south Moravia",145688,40.7,8544,1.29,1.86,109,2719,2906,0.57,1.575,187,2812.5,0.0193049530503542,"monthly issuance",3013.51333333333,2848.35,5.48888888888889,7,400,24800.6,NA,NA,NA,NA,NA
"Female",1972,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,"monthly issuance",13510.41875,13409.5173913043,6.60416666666667,7,300,50891.6,NA,NA,NA,NA,NA
"Female",1947,"Nachod","east Bohemia",112709,73.5,8369,1.79,2.31,117,2854,2618,0.52,2.05,-236,2736,0.0242749026253449,"monthly issuance",10672.9333333333,3000,2.33333333333333,4,900,31930.4,NA,NA,NA,NA,NA
"Male",1978,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,"monthly issuance",4426.75555555556,3841.1,2.66666666666667,4,800,28304.4,NA,NA,NA,NA,NA
"Male",1946,"Jesenik","north Moravia",42821,48.4,8173,7.01,7.01,124,1358,1358,0,7.01,0,1358,0.0317134116438196,"monthly issuance",22040.57,20809.6444444444,4.55,5,600,86905.8,NA,NA,NA,NA,NA
"Male",1947,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",23714.5,24034.125,4.1,4,300,74623.2,187224,24,7801,-1,NA
"Male",1937,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,"monthly issuance",4529.23846153846,4829.18823529412,5.53846153846154,7,600,27025,NA,NA,NA,NA,NA
"Female",1919,"Pardubice","east Bohemia",162580,72.8,9538,1.51,1.81,111,6079,5410,0.3,1.66,-669,5744.5,0.0353333743387871,"monthly issuance",5182.35454545455,5219.18823529412,5,5,900,30269.7,NA,NA,NA,NA,NA
"Female",1981,"Svitavy","east Bohemia",102609,52,8187,4.83,5.45,94,2123,2134,0.62,5.14,11,2128.5,0.0207437944039996,"monthly issuance",18710.2941176471,18597.3875,6.32352941176471,6,300,62521.1,NA,NA,NA,NA,NA
"Male",1920,"Most","north Bohemia",119895,89.9,10446,7.34,9.4,90,4947,4743,2.06,8.37,-204,4845,0.0404103590641812,"monthly issuance",25969.7090909091,28942.1777777778,5.54545454545455,7,300,89822.2,NA,NA,NA,NA,NA
"Male",1938,"Ceska Lipa","north Bohemia",105058,81,9272,2.8,3.22,118,4340,4505,0.42,3.01,165,4422.5,0.0420957947038779,"monthly issuance",5013.49090909091,4270.45,4.09090909090909,4,300,24521.6,NA,NA,NA,NA,NA
"Female",1968,"Trutnov","east Bohemia",121947,70.5,8541,2.51,2.97,131,3496,3839,0.46,2.74,343,3667.5,0.030074540579104,"monthly issuance",5926.7,564.6,4.75,4,200,22592.2,NA,NA,NA,NA,"classic"
"Female",1971,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",45933.2,45091.3545454546,5.6,7,600,154088.3,NA,NA,NA,NA,NA
"Female",1960,"Ostrava - mesto","north Moravia",323870,100,10673,4.75,5.44,100,18782,18347,0.69,5.095,-435,18564.5,0.0573208386080835,"monthly issuance",6838.20697674419,6485.61025641026,5.3953488372093,7,400,43525.1,NA,NA,NA,NA,NA
"Male",1946,"Cheb","west Bohemia",87419,85.5,8624,1.79,2.66,102,2879,3198,0.87,2.225,319,3038.5,0.0347578901611778,"monthly issuance",2805.95625,2308.23636363636,3.3125,5,300,22147.7,NA,NA,NA,NA,NA
"Male",1969,"Bruntal","north Moravia",106054,63.1,8110,5.77,6.55,109,3244,3079,0.78,6.16,-165,3161.5,0.0298102853263432,"monthly issuance",6984.97674418604,7057.885,5.3953488372093,7,1000,34237,NA,NA,NA,NA,NA
"Male",1920,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"monthly issuance",3263.63636363636,1375,1,5,400,31800,NA,NA,NA,NA,NA
"Female",1970,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"monthly issuance",3589.45,2563.6,3.16666666666667,4,700,18859.4,NA,NA,NA,NA,NA
"Male",1959,"Olomouc","north Moravia",226122,62.6,8994,3.8,4.79,110,9672,9208,0.99,4.295,-464,9440,0.041747375310673,"monthly issuance",6035.29347826087,5775.74285714286,5.15217391304348,7,800,43822.3,NA,NA,NA,NA,NA
"Female",1970,"Kromeriz","south Moravia",108871,62.1,8444,3.24,3.47,106,2595,2305,0.23,3.355,-290,2450,0.0225036970359416,"monthly issuance",6761.275,5974.792,5.17857142857143,6,200,42654.6,NA,NA,NA,NA,NA
"Male",1981,"Liberec","north Bohemia",159617,85.2,9198,3.33,4.28,131,5796,6132,0.95,3.805,336,5964,0.0373644411309572,"monthly issuance",5148,4856.28823529412,4.71052631578947,7,1100,36467.9,NA,NA,NA,NA,NA
"Female",1939,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",18010.4446808511,18164.96,5.59574468085106,7,1000,59676.2,NA,NA,NA,NA,NA
"Male",1944,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",17659.3604651163,16659.3428571428,6.81395348837209,7,700,78969.4,NA,NA,NA,NA,NA
"Male",1944,"Frydek - Mistek","north Moravia",228848,57.2,9893,4.09,4.72,96,5623,5887,0.63,4.405,264,5755,0.0251476962874921,"monthly issuance",20295.4666666667,8650,2.33333333333333,4,1100,60148.9,NA,NA,NA,NA,NA
"Male",1950,"Brno - venkov","south Moravia",157042,33.9,8743,1.88,2.43,111,3659,3894,0.55,2.155,235,3776.5,0.0240477069828454,"monthly issuance",6849.03333333333,6794.21666666667,4.46666666666667,5,1100,32991.2,NA,NA,NA,NA,NA
"Male",1966,"Vyskov","south Moravia",86513,50.5,8288,3.79,4.52,110,1562,1460,0.73,4.155,-102,1511,0.0174655832071481,"monthly issuance",5127.88333333333,3153.57777777778,4.33333333333333,4,300,37088.6,NA,NA,NA,NA,NA
"Female",1942,"Usti nad Labem","north Bohemia",118650,85.6,9832,3.32,4.48,114,6445,5471,1.16,3.9,-974,5958,0.0502149178255373,"monthly issuance",19998.9977272727,18304.311627907,6.52272727272727,7,500,96670.4,NA,NA,NA,NA,"classic"
"Male",1980,"Hl.m. Praha","Prague",1204953,100,12541,0.29,0.43,167,85677,99107,0.14,0.36,13430,92392,0.0766768496364588,"monthly issuance",5380.34166666667,5346.4,3.75,4,1000,28458.6,NA,NA,NA,NA,NA
"Female",1937,"Semily","east Bohemia",75685,60.8,8208,1.89,2.26,155,1660,2123,0.37,2.075,463,1891.5,0.0249917420889212,"monthly issuance",19312.9866666667,19655.0769230769,4.66666666666667,5,500,66275.2,NA,NA,NA,NA,NA
"Female",1951,"Karvina","north Moravia",285387,89.9,10177,6.63,7.75,81,9878,10108,1.12,7.19,230,9993,0.0350156103816922,"monthly issuance",25191.7428571429,25242.0153846154,4.5,5,200,109646.6,NA,NA,NA,NA,"classic"
"Female",1935,"Pisek","south Bohemia",70699,65.3,8968,2.83,3.35,131,1740,1910,0.52,3.09,170,1825,0.0258136607307034,"monthly issuance",4475.59285714286,4391.58181818182,4.21428571428571,5,700,27653.7,NA,NA,NA,NA,NA
"Male",1919,"Kutna Hora","central Bohemia",77963,51.5,8546,2.95,4.02,126,2640,3120,1.07,3.485,480,2880,0.0369406000282185,"monthly issuance",5890.88947368421,5979.12941176471,6.21052631578947,7,1000,34811,NA,NA,NA,NA,NA
"Male",1946,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,"monthly issuance",4517.66060606061,4612.88965517242,5.36363636363636,6,900,32200.9,NA,NA,NA,NA,NA
"Male",1954,"Prerov","north Moravia",138032,64.6,8819,5.38,5.66,99,4063,4505,0.28,5.52,442,4284,0.0310362814419845,"monthly issuance",15977.3538461538,14597.0727272727,5.38461538461539,7,600,53376.7,NA,NA,NA,NA,NA
"Male",1971,"Blansko","south Moravia",107911,50.9,8240,2.53,3.56,99,1850,1903,1.03,3.045,53,1876.5,0.0173893300960977,"monthly issuance",17959.6763157895,17013.2378378378,5.63157894736842,7,200,57296.7,NA,NA,NA,NA,"classic"
